order_id,timestamp,account_id,symbol,side,price,quantity,status,submitted_at,cancelled_at,filled_at
ORD_000635,2026-05-12T18:29:40+00:00,ACC_0023,SOL/USDT,buy,165.985154,10.003264,filled,2026-05-12T18:29:30+00:00,,2026-05-12T18:29:40+00:00
ORD_000636,2026-05-12T18:29:40+00:00,ACC_0046,SOL/USDT,sell,165.985154,10.003264,filled,2026-05-12T18:29:30+00:00,,2026-05-12T18:29:40+00:00
ORD_000637,2026-05-10T20:39:24+00:00,ACC_0046,XRP/USDT,buy,0.618338,20.272508,filled,2026-05-10T20:39:14+00:00,,2026-05-10T20:39:24+00:00
ORD_000638,2026-05-10T20:39:24+00:00,ACC_0064,XRP/USDT,sell,0.618338,20.272508,filled,2026-05-10T20:39:14+00:00,,2026-05-10T20:39:24+00:00
ORD_000639,2026-05-14T23:55:07+00:00,ACC_0036,ETH/USDT,buy,3624.20696,10.907546,filled,2026-05-14T23:54:57+00:00,,2026-05-14T23:55:07+00:00
ORD_000640,2026-05-14T23:55:07+00:00,ACC_0068,ETH/USDT,sell,3624.20696,10.907546,filled,2026-05-14T23:54:57+00:00,,2026-05-14T23:55:07+00:00
ORD_000641,2026-05-12T09:52:25+00:00,ACC_0056,SOL/USDT,buy,166.120425,23.117623,filled,2026-05-12T09:52:15+00:00,,2026-05-12T09:52:25+00:00
ORD_000642,2026-05-12T09:52:25+00:00,ACC_0017,SOL/USDT,sell,166.120425,23.117623,filled,2026-05-12T09:52:15+00:00,,2026-05-12T09:52:25+00:00
ORD_000643,2026-05-13T10:51:50+00:00,ACC_0045,BTC/USDT,buy,68454.077979,19.047959,filled,2026-05-13T10:51:40+00:00,,2026-05-13T10:51:50+00:00
ORD_000644,2026-05-13T10:51:50+00:00,ACC_0063,BTC/USDT,sell,68454.077979,19.047959,filled,2026-05-13T10:51:40+00:00,,2026-05-13T10:51:50+00:00
ORD_000645,2026-05-16T21:06:11+00:00,ACC_0011,ETH/USDT,buy,3620.039387,8.665854,filled,2026-05-16T21:06:01+00:00,,2026-05-16T21:06:11+00:00
ORD_000646,2026-05-16T21:06:11+00:00,ACC_0005,ETH/USDT,sell,3620.039387,8.665854,filled,2026-05-16T21:06:01+00:00,,2026-05-16T21:06:11+00:00
ORD_000647,2026-05-16T10:16:56+00:00,ACC_0019,ETH/USDT,buy,3627.989504,14.691026,filled,2026-05-16T10:16:46+00:00,,2026-05-16T10:16:56+00:00
ORD_000648,2026-05-16T10:16:56+00:00,ACC_0069,ETH/USDT,sell,3627.989504,14.691026,filled,2026-05-16T10:16:46+00:00,,2026-05-16T10:16:56+00:00
ORD_000649,2026-05-14T17:23:14+00:00,ACC_0001,XRP/USDT,buy,0.621498,17.088807,filled,2026-05-14T17:23:04+00:00,,2026-05-14T17:23:14+00:00
ORD_000650,2026-05-14T17:23:14+00:00,ACC_0054,XRP/USDT,sell,0.621498,17.088807,filled,2026-05-14T17:23:04+00:00,,2026-05-14T17:23:14+00:00
ORD_000651,2026-05-17T09:40:06+00:00,ACC_0076,BTC/USDT,buy,68436.575287,10.657292,filled,2026-05-17T09:39:56+00:00,,2026-05-17T09:40:06+00:00
ORD_000652,2026-05-17T09:40:06+00:00,ACC_0034,BTC/USDT,sell,68436.575287,10.657292,filled,2026-05-17T09:39:56+00:00,,2026-05-17T09:40:06+00:00
ORD_000653,2026-05-22T15:36:46+00:00,ACC_0021,SOL/USDT,buy,167.615034,21.386995,filled,2026-05-22T15:36:36+00:00,,2026-05-22T15:36:46+00:00
ORD_000654,2026-05-22T15:36:46+00:00,ACC_0009,SOL/USDT,sell,167.615034,21.386995,filled,2026-05-22T15:36:36+00:00,,2026-05-22T15:36:46+00:00
ORD_000655,2026-05-10T17:22:19+00:00,ACC_0005,XRP/USDT,buy,0.618728,6.982643,filled,2026-05-10T17:22:09+00:00,,2026-05-10T17:22:19+00:00
ORD_000656,2026-05-10T17:22:19+00:00,ACC_0070,XRP/USDT,sell,0.618728,6.982643,filled,2026-05-10T17:22:09+00:00,,2026-05-10T17:22:19+00:00
ORD_000657,2026-05-09T22:58:58+00:00,ACC_0009,BTC/USDT,buy,68047.964468,9.298309,filled,2026-05-09T22:58:48+00:00,,2026-05-09T22:58:58+00:00
ORD_000658,2026-05-09T22:58:58+00:00,ACC_0062,BTC/USDT,sell,68047.964468,9.298309,filled,2026-05-09T22:58:48+00:00,,2026-05-09T22:58:58+00:00
ORD_000659,2026-05-17T10:23:06+00:00,ACC_0057,ETH/USDT,buy,3615.205688,29.437762,filled,2026-05-17T10:22:56+00:00,,2026-05-17T10:23:06+00:00
ORD_000660,2026-05-17T10:23:06+00:00,ACC_0041,ETH/USDT,sell,3615.205688,29.437762,filled,2026-05-17T10:22:56+00:00,,2026-05-17T10:23:06+00:00
ORD_000661,2026-05-13T10:55:02+00:00,ACC_0076,SOL/USDT,buy,165.865199,12.568868,filled,2026-05-13T10:54:52+00:00,,2026-05-13T10:55:02+00:00
ORD_000662,2026-05-13T10:55:02+00:00,ACC_0057,SOL/USDT,sell,165.865199,12.568868,filled,2026-05-13T10:54:52+00:00,,2026-05-13T10:55:02+00:00
ORD_000663,2026-05-10T10:06:18+00:00,ACC_0060,BTC/USDT,buy,68326.476303,17.593474,filled,2026-05-10T10:06:08+00:00,,2026-05-10T10:06:18+00:00
ORD_000664,2026-05-10T10:06:18+00:00,ACC_0065,BTC/USDT,sell,68326.476303,17.593474,filled,2026-05-10T10:06:08+00:00,,2026-05-10T10:06:18+00:00
ORD_000665,2026-05-09T11:40:36+00:00,ACC_0036,BTC/USDT,buy,68052.059444,6.745441,filled,2026-05-09T11:40:26+00:00,,2026-05-09T11:40:36+00:00
ORD_000666,2026-05-09T11:40:36+00:00,ACC_0030,BTC/USDT,sell,68052.059444,6.745441,filled,2026-05-09T11:40:26+00:00,,2026-05-09T11:40:36+00:00
ORD_000667,2026-05-13T10:42:10+00:00,ACC_0057,SOL/USDT,buy,165.867986,130.351463,filled,2026-05-13T10:42:00+00:00,,2026-05-13T10:42:10+00:00
ORD_000668,2026-05-13T10:42:10+00:00,ACC_0047,SOL/USDT,sell,165.867986,130.351463,filled,2026-05-13T10:42:00+00:00,,2026-05-13T10:42:10+00:00
ORD_000669,2026-05-18T14:54:26+00:00,ACC_0080,BTC/USDT,buy,68601.385482,12.789158,filled,2026-05-18T14:54:16+00:00,,2026-05-18T14:54:26+00:00
ORD_000670,2026-05-18T14:54:26+00:00,ACC_0031,BTC/USDT,sell,68601.385482,12.789158,filled,2026-05-18T14:54:16+00:00,,2026-05-18T14:54:26+00:00
ORD_000671,2026-05-18T15:32:06+00:00,ACC_0051,BTC/USDT,buy,68367.386792,20.645949,filled,2026-05-18T15:31:56+00:00,,2026-05-18T15:32:06+00:00
ORD_000672,2026-05-18T15:32:06+00:00,ACC_0037,BTC/USDT,sell,68367.386792,20.645949,filled,2026-05-18T15:31:56+00:00,,2026-05-18T15:32:06+00:00
ORD_000673,2026-05-21T14:40:44+00:00,ACC_0048,ETH/USDT,buy,3645.135849,7.038339,filled,2026-05-21T14:40:34+00:00,,2026-05-21T14:40:44+00:00
ORD_000674,2026-05-21T14:40:44+00:00,ACC_0004,ETH/USDT,sell,3645.135849,7.038339,filled,2026-05-21T14:40:34+00:00,,2026-05-21T14:40:44+00:00
ORD_000675,2026-05-20T16:31:03+00:00,ACC_0008,BTC/USDT,buy,68545.654142,2.368741,filled,2026-05-20T16:30:53+00:00,,2026-05-20T16:31:03+00:00
ORD_000676,2026-05-20T16:31:03+00:00,ACC_0064,BTC/USDT,sell,68545.654142,2.368741,filled,2026-05-20T16:30:53+00:00,,2026-05-20T16:31:03+00:00
ORD_000677,2026-05-15T21:13:28+00:00,ACC_0054,BTC/USDT,buy,68625.240443,14.987434,filled,2026-05-15T21:13:18+00:00,,2026-05-15T21:13:28+00:00
ORD_000678,2026-05-15T21:13:28+00:00,ACC_0057,BTC/USDT,sell,68625.240443,14.987434,filled,2026-05-15T21:13:18+00:00,,2026-05-15T21:13:28+00:00
ORD_000679,2026-05-11T13:44:07+00:00,ACC_0012,ETH/USDT,buy,3619.152403,16.721683,filled,2026-05-11T13:43:57+00:00,,2026-05-11T13:44:07+00:00
ORD_000680,2026-05-11T13:44:07+00:00,ACC_0061,ETH/USDT,sell,3619.152403,16.721683,filled,2026-05-11T13:43:57+00:00,,2026-05-11T13:44:07+00:00
ORD_000681,2026-05-12T10:31:51+00:00,ACC_0010,ETH/USDT,buy,3618.427614,2.576572,filled,2026-05-12T10:31:41+00:00,,2026-05-12T10:31:51+00:00
ORD_000682,2026-05-12T10:31:51+00:00,ACC_0045,ETH/USDT,sell,3618.427614,2.576572,filled,2026-05-12T10:31:41+00:00,,2026-05-12T10:31:51+00:00
ORD_000683,2026-05-19T16:45:04+00:00,ACC_0048,XRP/USDT,buy,0.62636,13.271446,filled,2026-05-19T16:44:54+00:00,,2026-05-19T16:45:04+00:00
ORD_000684,2026-05-19T16:45:04+00:00,ACC_0066,XRP/USDT,sell,0.62636,13.271446,filled,2026-05-19T16:44:54+00:00,,2026-05-19T16:45:04+00:00
ORD_000685,2026-05-15T10:57:42+00:00,ACC_0054,BTC/USDT,buy,68315.879539,14.306135,filled,2026-05-15T10:57:32+00:00,,2026-05-15T10:57:42+00:00
ORD_000686,2026-05-15T10:57:42+00:00,ACC_0008,BTC/USDT,sell,68315.879539,14.306135,filled,2026-05-15T10:57:32+00:00,,2026-05-15T10:57:42+00:00
ORD_000687,2026-05-13T16:49:22+00:00,ACC_0062,BTC/USDT,buy,68458.210433,4.969397,filled,2026-05-13T16:49:12+00:00,,2026-05-13T16:49:22+00:00
ORD_000688,2026-05-13T16:49:22+00:00,ACC_0068,BTC/USDT,sell,68458.210433,4.969397,filled,2026-05-13T16:49:12+00:00,,2026-05-13T16:49:22+00:00
ORD_000689,2026-05-13T16:15:09+00:00,ACC_0069,SOL/USDT,buy,164.989143,4.402211,filled,2026-05-13T16:14:59+00:00,,2026-05-13T16:15:09+00:00
ORD_000690,2026-05-13T16:15:09+00:00,ACC_0042,SOL/USDT,sell,164.989143,4.402211,filled,2026-05-13T16:14:59+00:00,,2026-05-13T16:15:09+00:00
ORD_000691,2026-05-17T01:38:59+00:00,ACC_0039,BTC/USDT,buy,68882.121049,3.084082,filled,2026-05-17T01:38:49+00:00,,2026-05-17T01:38:59+00:00
ORD_000692,2026-05-17T01:38:59+00:00,ACC_0050,BTC/USDT,sell,68882.121049,3.084082,filled,2026-05-17T01:38:49+00:00,,2026-05-17T01:38:59+00:00
ORD_000693,2026-05-21T15:37:55+00:00,ACC_0048,BTC/USDT,buy,68248.384563,42.82043,filled,2026-05-21T15:37:45+00:00,,2026-05-21T15:37:55+00:00
ORD_000694,2026-05-21T15:37:55+00:00,ACC_0059,BTC/USDT,sell,68248.384563,42.82043,filled,2026-05-21T15:37:45+00:00,,2026-05-21T15:37:55+00:00
ORD_000695,2026-05-16T12:17:00+00:00,ACC_0005,BTC/USDT,buy,68082.232349,4.002614,filled,2026-05-16T12:16:50+00:00,,2026-05-16T12:17:00+00:00
ORD_000696,2026-05-16T12:17:00+00:00,ACC_0037,BTC/USDT,sell,68082.232349,4.002614,filled,2026-05-16T12:16:50+00:00,,2026-05-16T12:17:00+00:00
ORD_000697,2026-05-16T16:34:35+00:00,ACC_0038,SOL/USDT,buy,166.805254,17.437207,filled,2026-05-16T16:34:25+00:00,,2026-05-16T16:34:35+00:00
ORD_000698,2026-05-16T16:34:35+00:00,ACC_0053,SOL/USDT,sell,166.805254,17.437207,filled,2026-05-16T16:34:25+00:00,,2026-05-16T16:34:35+00:00
ORD_000699,2026-05-16T15:13:43+00:00,ACC_0045,ETH/USDT,buy,3628.216284,27.372954,filled,2026-05-16T15:13:33+00:00,,2026-05-16T15:13:43+00:00
ORD_000700,2026-05-16T15:13:43+00:00,ACC_0069,ETH/USDT,sell,3628.216284,27.372954,filled,2026-05-16T15:13:33+00:00,,2026-05-16T15:13:43+00:00
ORD_000701,2026-05-20T15:40:08+00:00,ACC_0046,BTC/USDT,buy,68861.486533,28.822921,filled,2026-05-20T15:39:58+00:00,,2026-05-20T15:40:08+00:00
ORD_000702,2026-05-20T15:40:08+00:00,ACC_0062,BTC/USDT,sell,68861.486533,28.822921,filled,2026-05-20T15:39:58+00:00,,2026-05-20T15:40:08+00:00
ORD_000703,2026-05-21T16:31:40+00:00,ACC_0079,SOL/USDT,buy,166.757632,43.000779,filled,2026-05-21T16:31:30+00:00,,2026-05-21T16:31:40+00:00
ORD_000704,2026-05-21T16:31:40+00:00,ACC_0069,SOL/USDT,sell,166.757632,43.000779,filled,2026-05-21T16:31:30+00:00,,2026-05-21T16:31:40+00:00
ORD_000705,2026-05-10T23:28:51+00:00,ACC_0059,BTC/USDT,buy,67739.995933,37.980431,filled,2026-05-10T23:28:41+00:00,,2026-05-10T23:28:51+00:00
ORD_000706,2026-05-10T23:28:51+00:00,ACC_0070,BTC/USDT,sell,67739.995933,37.980431,filled,2026-05-10T23:28:41+00:00,,2026-05-10T23:28:51+00:00
ORD_000707,2026-05-15T23:37:30+00:00,ACC_0049,ETH/USDT,buy,3621.806335,20.891533,filled,2026-05-15T23:37:20+00:00,,2026-05-15T23:37:30+00:00
ORD_000708,2026-05-15T23:37:30+00:00,ACC_0011,ETH/USDT,sell,3621.806335,20.891533,filled,2026-05-15T23:37:20+00:00,,2026-05-15T23:37:30+00:00
ORD_000709,2026-05-16T10:51:57+00:00,ACC_0065,BTC/USDT,buy,68141.554544,6.127895,filled,2026-05-16T10:51:47+00:00,,2026-05-16T10:51:57+00:00
ORD_000710,2026-05-16T10:51:57+00:00,ACC_0007,BTC/USDT,sell,68141.554544,6.127895,filled,2026-05-16T10:51:47+00:00,,2026-05-16T10:51:57+00:00
ORD_000711,2026-05-16T15:49:32+00:00,ACC_0050,ETH/USDT,buy,3627.13141,26.956541,filled,2026-05-16T15:49:22+00:00,,2026-05-16T15:49:32+00:00
ORD_000712,2026-05-16T15:49:32+00:00,ACC_0010,ETH/USDT,sell,3627.13141,26.956541,filled,2026-05-16T15:49:22+00:00,,2026-05-16T15:49:32+00:00
ORD_000713,2026-05-14T15:44:28+00:00,ACC_0052,XRP/USDT,buy,0.621938,19.314154,filled,2026-05-14T15:44:18+00:00,,2026-05-14T15:44:28+00:00
ORD_000714,2026-05-14T15:44:28+00:00,ACC_0069,XRP/USDT,sell,0.621938,19.314154,filled,2026-05-14T15:44:18+00:00,,2026-05-14T15:44:28+00:00
ORD_000715,2026-05-17T09:48:13+00:00,ACC_0070,BTC/USDT,buy,68280.410364,4.7109,filled,2026-05-17T09:48:03+00:00,,2026-05-17T09:48:13+00:00
ORD_000716,2026-05-17T09:48:13+00:00,ACC_0036,BTC/USDT,sell,68280.410364,4.7109,filled,2026-05-17T09:48:03+00:00,,2026-05-17T09:48:13+00:00
ORD_000717,2026-05-17T14:50:52+00:00,ACC_0001,SOL/USDT,buy,166.028664,5.909867,filled,2026-05-17T14:50:42+00:00,,2026-05-17T14:50:52+00:00
ORD_000718,2026-05-17T14:50:52+00:00,ACC_0005,SOL/USDT,sell,166.028664,5.909867,filled,2026-05-17T14:50:42+00:00,,2026-05-17T14:50:52+00:00
ORD_000719,2026-05-13T23:35:01+00:00,ACC_0001,ETH/USDT,buy,3607.146882,4.950584,filled,2026-05-13T23:34:51+00:00,,2026-05-13T23:35:01+00:00
ORD_000720,2026-05-13T23:35:01+00:00,ACC_0032,ETH/USDT,sell,3607.146882,4.950584,filled,2026-05-13T23:34:51+00:00,,2026-05-13T23:35:01+00:00
ORD_000721,2026-05-09T15:11:41+00:00,ACC_0045,XRP/USDT,buy,0.61852,10.668383,filled,2026-05-09T15:11:31+00:00,,2026-05-09T15:11:41+00:00
ORD_000722,2026-05-09T15:11:41+00:00,ACC_0052,XRP/USDT,sell,0.61852,10.668383,filled,2026-05-09T15:11:31+00:00,,2026-05-09T15:11:41+00:00
ORD_000723,2026-05-17T14:36:22+00:00,ACC_0052,XRP/USDT,buy,0.625708,6.951905,filled,2026-05-17T14:36:12+00:00,,2026-05-17T14:36:22+00:00
ORD_000724,2026-05-17T14:36:22+00:00,ACC_0044,XRP/USDT,sell,0.625708,6.951905,filled,2026-05-17T14:36:12+00:00,,2026-05-17T14:36:22+00:00
ORD_000725,2026-05-21T17:59:44+00:00,ACC_0023,SOL/USDT,buy,167.817131,7.15439,filled,2026-05-21T17:59:34+00:00,,2026-05-21T17:59:44+00:00
ORD_000726,2026-05-21T17:59:44+00:00,ACC_0048,SOL/USDT,sell,167.817131,7.15439,filled,2026-05-21T17:59:34+00:00,,2026-05-21T17:59:44+00:00
ORD_000727,2026-05-16T15:45:37+00:00,ACC_0061,BTC/USDT,buy,68402.443902,6.538883,filled,2026-05-16T15:45:27+00:00,,2026-05-16T15:45:37+00:00
ORD_000728,2026-05-16T15:45:37+00:00,ACC_0064,BTC/USDT,sell,68402.443902,6.538883,filled,2026-05-16T15:45:27+00:00,,2026-05-16T15:45:37+00:00
ORD_000729,2026-05-21T16:00:21+00:00,ACC_0052,ETH/USDT,buy,3654.832506,26.221521,filled,2026-05-21T16:00:11+00:00,,2026-05-21T16:00:21+00:00
ORD_000730,2026-05-21T16:00:21+00:00,ACC_0047,ETH/USDT,sell,3654.832506,26.221521,filled,2026-05-21T16:00:11+00:00,,2026-05-21T16:00:21+00:00
ORD_000731,2026-05-14T11:54:28+00:00,ACC_0081,SOL/USDT,buy,165.026525,8.203183,filled,2026-05-14T11:54:18+00:00,,2026-05-14T11:54:28+00:00
ORD_000732,2026-05-14T11:54:28+00:00,ACC_0076,SOL/USDT,sell,165.026525,8.203183,filled,2026-05-14T11:54:18+00:00,,2026-05-14T11:54:28+00:00
ORD_000733,2026-05-20T16:04:30+00:00,ACC_0012,ETH/USDT,buy,3660.61883,5.48077,filled,2026-05-20T16:04:20+00:00,,2026-05-20T16:04:30+00:00
ORD_000734,2026-05-20T16:04:30+00:00,ACC_0042,ETH/USDT,sell,3660.61883,5.48077,filled,2026-05-20T16:04:20+00:00,,2026-05-20T16:04:30+00:00
ORD_000735,2026-05-11T10:15:11+00:00,ACC_0006,SOL/USDT,buy,165.815372,12.979255,filled,2026-05-11T10:15:01+00:00,,2026-05-11T10:15:11+00:00
ORD_000736,2026-05-11T10:15:11+00:00,ACC_0002,SOL/USDT,sell,165.815372,12.979255,filled,2026-05-11T10:15:01+00:00,,2026-05-11T10:15:11+00:00
ORD_000737,2026-05-17T09:39:09+00:00,ACC_0033,ETH/USDT,buy,3631.372721,8.016136,filled,2026-05-17T09:38:59+00:00,,2026-05-17T09:39:09+00:00
ORD_000738,2026-05-17T09:39:09+00:00,ACC_0072,ETH/USDT,sell,3631.372721,8.016136,filled,2026-05-17T09:38:59+00:00,,2026-05-17T09:39:09+00:00
ORD_000739,2026-05-18T09:30:49+00:00,ACC_0083,ETH/USDT,buy,3637.755457,54.312432,filled,2026-05-18T09:30:39+00:00,,2026-05-18T09:30:49+00:00
ORD_000740,2026-05-18T09:30:49+00:00,ACC_0013,ETH/USDT,sell,3637.755457,54.312432,filled,2026-05-18T09:30:39+00:00,,2026-05-18T09:30:49+00:00
ORD_000741,2026-05-18T15:46:21+00:00,ACC_0048,BTC/USDT,buy,68725.299032,17.184786,filled,2026-05-18T15:46:11+00:00,,2026-05-18T15:46:21+00:00
ORD_000742,2026-05-18T15:46:21+00:00,ACC_0077,BTC/USDT,sell,68725.299032,17.184786,filled,2026-05-18T15:46:11+00:00,,2026-05-18T15:46:21+00:00
ORD_000743,2026-05-16T14:03:46+00:00,ACC_0081,XRP/USDT,buy,0.626006,42.818162,filled,2026-05-16T14:03:36+00:00,,2026-05-16T14:03:46+00:00
ORD_000744,2026-05-16T14:03:46+00:00,ACC_0066,XRP/USDT,sell,0.626006,42.818162,filled,2026-05-16T14:03:36+00:00,,2026-05-16T14:03:46+00:00
ORD_000745,2026-05-16T16:04:01+00:00,ACC_0045,BTC/USDT,buy,68226.945606,55.068002,filled,2026-05-16T16:03:51+00:00,,2026-05-16T16:04:01+00:00
ORD_000746,2026-05-16T16:04:01+00:00,ACC_0035,BTC/USDT,sell,68226.945606,55.068002,filled,2026-05-16T16:03:51+00:00,,2026-05-16T16:04:01+00:00
ORD_000747,2026-05-20T11:15:09+00:00,ACC_0065,BTC/USDT,buy,68700.265487,5.779617,filled,2026-05-20T11:14:59+00:00,,2026-05-20T11:15:09+00:00
ORD_000748,2026-05-20T11:15:09+00:00,ACC_0042,BTC/USDT,sell,68700.265487,5.779617,filled,2026-05-20T11:14:59+00:00,,2026-05-20T11:15:09+00:00
ORD_000749,2026-05-21T17:14:09+00:00,ACC_0066,SOL/USDT,buy,167.204278,2.566302,filled,2026-05-21T17:13:59+00:00,,2026-05-21T17:14:09+00:00
ORD_000750,2026-05-21T17:14:09+00:00,ACC_0035,SOL/USDT,sell,167.204278,2.566302,filled,2026-05-21T17:13:59+00:00,,2026-05-21T17:14:09+00:00
ORD_000751,2026-05-20T11:18:24+00:00,ACC_0079,XRP/USDT,buy,0.626579,20.26317,filled,2026-05-20T11:18:14+00:00,,2026-05-20T11:18:24+00:00
ORD_000752,2026-05-20T11:18:24+00:00,ACC_0063,XRP/USDT,sell,0.626579,20.26317,filled,2026-05-20T11:18:14+00:00,,2026-05-20T11:18:24+00:00
ORD_000753,2026-05-10T09:57:16+00:00,ACC_0027,BTC/USDT,buy,68004.233586,2.562874,filled,2026-05-10T09:57:06+00:00,,2026-05-10T09:57:16+00:00
ORD_000754,2026-05-10T09:57:16+00:00,ACC_0064,BTC/USDT,sell,68004.233586,2.562874,filled,2026-05-10T09:57:06+00:00,,2026-05-10T09:57:16+00:00
ORD_000755,2026-05-18T20:14:38+00:00,ACC_0040,ETH/USDT,buy,3630.364859,15.642919,filled,2026-05-18T20:14:28+00:00,,2026-05-18T20:14:38+00:00
ORD_000756,2026-05-18T20:14:38+00:00,ACC_0063,ETH/USDT,sell,3630.364859,15.642919,filled,2026-05-18T20:14:28+00:00,,2026-05-18T20:14:38+00:00
ORD_000757,2026-05-22T11:08:50+00:00,ACC_0052,SOL/USDT,buy,167.233779,16.668522,filled,2026-05-22T11:08:40+00:00,,2026-05-22T11:08:50+00:00
ORD_000758,2026-05-22T11:08:50+00:00,ACC_0072,SOL/USDT,sell,167.233779,16.668522,filled,2026-05-22T11:08:40+00:00,,2026-05-22T11:08:50+00:00
ORD_000759,2026-05-11T11:17:12+00:00,ACC_0053,ETH/USDT,buy,3613.351477,6.092937,filled,2026-05-11T11:17:02+00:00,,2026-05-11T11:17:12+00:00
ORD_000760,2026-05-11T11:17:12+00:00,ACC_0007,ETH/USDT,sell,3613.351477,6.092937,filled,2026-05-11T11:17:02+00:00,,2026-05-11T11:17:12+00:00
ORD_000761,2026-05-11T14:33:00+00:00,ACC_0067,BTC/USDT,buy,68219.756427,2.711706,filled,2026-05-11T14:32:50+00:00,,2026-05-11T14:33:00+00:00
ORD_000762,2026-05-11T14:33:00+00:00,ACC_0067,BTC/USDT,sell,68219.756427,2.711706,filled,2026-05-11T14:32:50+00:00,,2026-05-11T14:33:00+00:00
ORD_000763,2026-05-19T17:02:09+00:00,ACC_0023,XRP/USDT,buy,0.627548,13.845544,filled,2026-05-19T17:01:59+00:00,,2026-05-19T17:02:09+00:00
ORD_000764,2026-05-19T17:02:09+00:00,ACC_0068,XRP/USDT,sell,0.627548,13.845544,filled,2026-05-19T17:01:59+00:00,,2026-05-19T17:02:09+00:00
ORD_000765,2026-05-13T10:26:44+00:00,ACC_0076,BTC/USDT,buy,67883.272439,7.875207,filled,2026-05-13T10:26:34+00:00,,2026-05-13T10:26:44+00:00
ORD_000766,2026-05-13T10:26:44+00:00,ACC_0070,BTC/USDT,sell,67883.272439,7.875207,filled,2026-05-13T10:26:34+00:00,,2026-05-13T10:26:44+00:00
ORD_000767,2026-05-12T10:33:31+00:00,ACC_0040,ETH/USDT,buy,3614.147237,3.897261,filled,2026-05-12T10:33:21+00:00,,2026-05-12T10:33:31+00:00
ORD_000768,2026-05-12T10:33:31+00:00,ACC_0065,ETH/USDT,sell,3614.147237,3.897261,filled,2026-05-12T10:33:21+00:00,,2026-05-12T10:33:31+00:00
ORD_000769,2026-05-21T11:09:09+00:00,ACC_0006,ETH/USDT,buy,3648.098014,4.679032,filled,2026-05-21T11:08:59+00:00,,2026-05-21T11:09:09+00:00
ORD_000770,2026-05-21T11:09:09+00:00,ACC_0068,ETH/USDT,sell,3648.098014,4.679032,filled,2026-05-21T11:08:59+00:00,,2026-05-21T11:09:09+00:00
ORD_000771,2026-05-19T11:13:34+00:00,ACC_0055,BTC/USDT,buy,68393.702609,6.337954,filled,2026-05-19T11:13:24+00:00,,2026-05-19T11:13:34+00:00
ORD_000772,2026-05-19T11:13:34+00:00,ACC_0065,BTC/USDT,sell,68393.702609,6.337954,filled,2026-05-19T11:13:24+00:00,,2026-05-19T11:13:34+00:00
ORD_000773,2026-05-17T15:58:14+00:00,ACC_0006,ETH/USDT,buy,3620.466512,8.217267,filled,2026-05-17T15:58:04+00:00,,2026-05-17T15:58:14+00:00
ORD_000774,2026-05-17T15:58:14+00:00,ACC_0003,ETH/USDT,sell,3620.466512,8.217267,filled,2026-05-17T15:58:04+00:00,,2026-05-17T15:58:14+00:00
ORD_000775,2026-05-10T11:08:46+00:00,ACC_0017,SOL/USDT,buy,164.817487,4.472458,filled,2026-05-10T11:08:36+00:00,,2026-05-10T11:08:46+00:00
ORD_000776,2026-05-10T11:08:46+00:00,ACC_0037,SOL/USDT,sell,164.817487,4.472458,filled,2026-05-10T11:08:36+00:00,,2026-05-10T11:08:46+00:00
ORD_000777,2026-05-21T18:08:02+00:00,ACC_0069,XRP/USDT,buy,0.627527,5.993941,filled,2026-05-21T18:07:52+00:00,,2026-05-21T18:08:02+00:00
ORD_000778,2026-05-21T18:08:02+00:00,ACC_0067,XRP/USDT,sell,0.627527,5.993941,filled,2026-05-21T18:07:52+00:00,,2026-05-21T18:08:02+00:00
ORD_000779,2026-05-19T23:16:35+00:00,ACC_0067,XRP/USDT,buy,0.625705,2.405275,filled,2026-05-19T23:16:25+00:00,,2026-05-19T23:16:35+00:00
ORD_000780,2026-05-19T23:16:35+00:00,ACC_0065,XRP/USDT,sell,0.625705,2.405275,filled,2026-05-19T23:16:25+00:00,,2026-05-19T23:16:35+00:00
ORD_000781,2026-05-16T18:06:38+00:00,ACC_0052,XRP/USDT,buy,0.623827,20.825042,filled,2026-05-16T18:06:28+00:00,,2026-05-16T18:06:38+00:00
ORD_000782,2026-05-16T18:06:38+00:00,ACC_0068,XRP/USDT,sell,0.623827,20.825042,filled,2026-05-16T18:06:28+00:00,,2026-05-16T18:06:38+00:00
ORD_000783,2026-05-22T18:43:57+00:00,ACC_0021,ETH/USDT,buy,3654.667166,34.204176,filled,2026-05-22T18:43:47+00:00,,2026-05-22T18:43:57+00:00
ORD_000784,2026-05-22T18:43:57+00:00,ACC_0069,ETH/USDT,sell,3654.667166,34.204176,filled,2026-05-22T18:43:47+00:00,,2026-05-22T18:43:57+00:00
ORD_000785,2026-05-10T10:30:40+00:00,ACC_0010,BTC/USDT,buy,67980.299968,7.445738,filled,2026-05-10T10:30:30+00:00,,2026-05-10T10:30:40+00:00
ORD_000786,2026-05-10T10:30:40+00:00,ACC_0049,BTC/USDT,sell,67980.299968,7.445738,filled,2026-05-10T10:30:30+00:00,,2026-05-10T10:30:40+00:00
ORD_000787,2026-05-19T14:41:57+00:00,ACC_0077,BTC/USDT,buy,68780.523484,7.746864,filled,2026-05-19T14:41:47+00:00,,2026-05-19T14:41:57+00:00
